pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
28839451,Orthographic and Phonological Neighborhood Databases across Multiple Languages.,False,Y,medium,Databases mentioned but no URL,
31428126,A Gene Expression Atlas of the Domestic Water Buffalo (&lt;i&gt;Bubalus bubalis&lt;/i&gt;).,False,Y,medium,Atlas mentioned but no URL,
22384314,The Awesome Power of Yeast Evolutionary Genetics: New Genome Sequences and Strain Resources for the Saccharomyces sensu stricto Genus.,True,N,high,Repository keyword + genome resource,SaccharomycesSensuStricto,Saccharomyces sensu stricto Genome Database
25071821,"Toward a systems-level understanding of gene regulatory, protein interaction, and metabolic networks in cyanobacteria.",False,Y,high,Review/discussion not a database,
27103629,Integrated sequence and immunology filovirus database at Los Alamos.,True,N,high,Database keyword in title,HFV_LANL,Hemorrhagic Fever Virus Database
33166149,Insights from the First Phosphopeptide Challenge of the MS Resource Pillar of the HUPO Human Proteome Project.,True,N,high,Repository keyword + proteomics resource,MassIVE,MassIVE Repository
25629649,"A database of dispersion-induction DI, electrostatic ES, and hydrogen bonding α1 and β1 solvent parameters and some applications to the multiparameter correlation analysis of solvent effects.",False,Y,high,Database mentioned but no URL not accessible,
23828786,Towards building a disease-phenotype knowledge base: extracting disease-manifestation relationship from literature.,True,Y,high,Method for knowledge extraction not a database,
24320595,Automated workflow-based exploitation of pathway databases provides new insights into genetic associations of metabolite profiles.,True,Y,high,Workflow/method for analysis not a database,
29203139,Structural Mapping of Adenosine Receptor Mutations: Ligand Binding and Signaling Mechanisms.,True,N,high,DB suffix + database keyword,GPCR-DB,GPCR Database
33758196,Functional annotations of three domestic animal genomes provide vital resources for comparative and agricultural research.,False,Y,high,Annotation resource mentioned but no URL,
26615188,The SIB Swiss Institute of Bioinformatics' resources: focus on curated databases.,True,Y,high,Review of resources not a database,
29695735,Integrative annotation and knowledge discovery of kinase post-translational modifications and cancer-associated mutations through federated protein ontologies and resources.,False,Y,high,Method for annotation not a database,
26582915,piRNA cluster database: a web resource for piRNA producing loci.,True,N,high,Database keyword in title,piRNAclusterDB,piRNA Cluster Database
32284610,Meltome atlas-thermal proteome stability across the tree of life.,True,N,high,Atlas keyword in title,Meltome,Meltome Atlas
34283824,Performance and scaling behavior of bioinformatic applications in virtualization environments to create awareness for the efficient use of compute resources.,False,Y,high,Performance study not a database,
23208789,The EU-ADR Web Platform: delivering advanced pharmacovigilance tools.,True,Y,high,Platform for pharmacovigilance not a database,
27829123,Functional architecture and global properties of the Corynebacterium glutamicum regulatory network: Novel insights from a dataset with a high genomic coverage.,False,Y,high,Analysis/insights not a database,
30549030,Whole mouse brain reconstruction and registration to a reference atlas with standard histochemical processing of coronal sections.,False,Y,high,Method for brain reconstruction not a database,
23176546,Development of a gene expression database and related analysis programs for evaluation of anticancer compounds.,True,N,high,Database keyword in title,SCADS_GED,Screening Committee of Anticancer Drugs Gene Expression Database
26519401,Plant Pathway Databases.,False,Y,high,Review of databases not a database,
23734176,Database citation in full text biomedical articles.,False,Y,high,Study on citations not a database,
28365737,Literature consistency of bioinformatics sequence databases is effective for assessing record quality.,False,Y,high,Method for quality assessment not a database,
27896724,Genomic Database Searching.,False,Y,high,Review/discussion not a database,
28617955,Expression atlas and comparative coexpression network analyses reveal important genes involved in the formation of lignified cell wall in Brachypodium distachyon.,True,N,high,Atlas keyword in title,Gene2Function,Gene2Function Expression Atlas
22064864,Gene Expression Atlas update--a value-added database of microarray and sequencing-based functional genomics experiments.,True,N,high,Database keyword + Atlas in title,GXA,Gene Expression Atlas
21737420,Conceptual framework and pilot study to benchmark phylogenomic databases based on reference gene trees.,False,Y,high,Framework/benchmark study not a database,
30388551,Organic molecular passivation of phosphorene: An aptamer-based biosensing platform.,False,Y,high,Platform for biosensing not a database,
29602368,Open access genomic resources for terrestrial arthropods.,False,Y,high,Review of resources not a database,
26456690,The dichotomy between disease phenotype databases and the implications for understanding complex diseases involving the major histocompatibility complex.,False,Y,high,Discussion/review not a database,
31438218,A Cross-Lingual Effort Towards Managing English-Chinese Cancer Education Resources.,False,Y,high,Method for resource management not a database,
22591347,The importance of integrating SNP and cheminformatics resources to pharmacogenomics.,False,Y,high,Discussion/review not a database,
30259355,Online Databases and Circular RNAs.,False,Y,high,Review of databases not a database,
27540173,Integration of omic networks in a developmental atlas of maize.,False,Y,medium,Atlas mentioned but no URL,
31210270,Using association rule mining and ontologies to generate metadata recommendations from multiple biomedical databases.,False,Y,high,Method for metadata generation not a database,
21478194,Prediction of metabolic reactions based on atomic and molecular properties of small-molecule compounds.,True,Y,high,Method for prediction not a database,
30883301,Biomolecular Databases and Subnetwork Identification Approaches of Interest to Big Data Community: An Expert Review.,False,Y,high,Review not a database,
25050811,Bioinformatics on the cloud computing platform Azure.,False,Y,high,Review/discussion not a database,
30097089,"Atlas of the Radical SAM Superfamily: Divergent Evolution of Function Using a ""Plug and Play"" Domain.",False,Y,medium,Atlas mentioned but no URL,
32947964,Protein Databases Related to Liquid-Liquid Phase Separation.,False,Y,high,Review of databases not a database,
23019491,Exploring chemical space for drug discovery using the chemical universe database.,True,N,high,Database keyword in title,GDB,Generated Database
29605928,Searching and Extracting Data from the EMBL-EBI Complex Portal.,True,N,high,Database keyword + portal,ComplexPortal,Complex Portal
21283776,Is my network module preserved and reproducible?,True,Y,high,Method for module preservation not a database,
25707592,Web resources for model organism studies.,True,Y,high,Review of resources not a database,
27673730,De novo transcriptome assembly databases for the butterfly orchid Phalaenopsis equestris.,False,Y,medium,Databases mentioned but no URL,
31278681,Semantic Integration and Enrichment of Heterogeneous Biological Databases.,False,Y,high,Method for integration not a database,
24233784,Integrating in silico resources to map a signaling network.,False,Y,high,Method for network mapping not a database,
24725457,Glycoproteomic and glycomic databases.,False,Y,high,Review of databases not a database,
22956109,On-line resources for Xenopus.,False,Y,high,Review of resources not a database,
24234439,The IUPHAR/BPS Guide to PHARMACOLOGY: an expert-driven knowledgebase of drug targets and their ligands.,True,N,high,KB suffix + knowledge base keyword,GtoPdb,Guide to Pharmacology Database
34195960,Circular RNA Databases.,False,Y,high,Review of databases not a database,
32033366,A Fast and Scalable Workflow for SNPs Detection in Genome Sequences Using Hadoop Map-Reduce.,False,Y,high,Workflow/method for SNP detection not a database,
24595056,Semantics in support of biodiversity knowledge discovery: an introduction to the biological collections ontology and related ontologies.,False,Y,high,Introduction/ontology discussion not a database,
27314852,State-Dependent Resource Harvesting with Lagged Information about System States.,False,Y,high,Mathematical model not a database,
21482578,"A database of thermodynamic properties of the reactions of glycolysis, the tricarboxylic acid cycle, and the pentose phosphate pathway.",True,N,high,Database keyword in title,ThermoDB,Thermodynamic Database
